,Open,High,Low,Close,Adj Close,Volume
2019-06-05 10:30:00-04:00,281.1400146484375,281.79998779296875,280.32000732421875,281.7301025390625,281.7301025390625,10334398
2019-06-05 11:30:00-04:00,281.7349853515625,282.07000732421875,281.3800048828125,282.0,282.0,7998208
2019-06-05 12:30:00-04:00,282.0,282.5799865722656,281.45001220703125,282.4700012207031,282.4700012207031,6655954
2019-06-05 13:30:00-04:00,282.4649963378906,282.739990234375,282.25,282.4599914550781,282.4599914550781,5281999
2019-06-05 14:30:00-04:00,282.4599914550781,282.6400146484375,282.1099853515625,282.39410400390625,282.39410400390625,6124560
2019-06-05 15:30:00-04:00,282.3999938964844,282.989990234375,281.75,282.8999938964844,282.8999938964844,13040461
2019-06-06 09:30:00-04:00,283.2900085449219,283.69000244140625,282.6199951171875,282.6300048828125,282.6300048828125,0
2019-06-06 10:30:00-04:00,282.6400146484375,283.8299865722656,282.57000732421875,283.75,283.75,6841105
2019-06-06 11:30:00-04:00,283.760009765625,283.8900146484375,282.9800109863281,283.3999938964844,283.3999938964844,6535734
2019-06-06 12:30:00-04:00,283.3900146484375,283.7398986816406,283.32000732421875,283.6600036621094,283.6600036621094,3209871
2019-06-06 13:30:00-04:00,283.6499938964844,283.9200134277344,283.5199890136719,283.75,283.75,3864418
2019-06-06 14:30:00-04:00,283.739990234375,285.0799865722656,283.7149963378906,284.9999084472656,284.9999084472656,11337561
2019-06-06 15:30:00-04:00,284.989990234375,285.54998779296875,284.510009765625,284.7799987792969,284.7799987792969,22800065
2019-06-07 09:30:00-04:00,285.92999267578125,287.45001220703125,285.7449951171875,287.3900146484375,287.3900146484375,0
2019-06-07 10:30:00-04:00,287.3999938964844,288.8500061035156,287.3900146484375,287.8500061035156,287.8500061035156,12677520
2019-06-07 11:30:00-04:00,287.8500061035156,288.1600036621094,287.6300048828125,288.14678955078125,288.14678955078125,6379388
2019-06-07 12:30:00-04:00,288.1400146484375,288.5899963378906,287.9200134277344,288.0799865722656,288.0799865722656,4842589
2019-06-07 13:30:00-04:00,288.0950012207031,288.3800048828125,287.989990234375,288.19500732421875,288.19500732421875,4793408
2019-06-07 14:30:00-04:00,288.20001220703125,288.32000732421875,287.7200012207031,288.2099914550781,288.2099914550781,9045122
2019-06-07 15:30:00-04:00,288.20001220703125,288.2799987792969,287.5101013183594,287.7699890136719,287.7699890136719,10285959
2019-06-10 09:30:00-04:00,289.3699951171875,290.0400085449219,289.1600036621094,289.8999938964844,289.8999938964844,12493233
2019-06-10 10:30:00-04:00,289.8949890136719,290.32000732421875,289.67999267578125,290.18499755859375,290.18499755859375,6905265
2019-06-10 11:30:00-04:00,290.17999267578125,290.82000732421875,290.07000732421875,290.1499938964844,290.1499938964844,7945942
2019-06-10 12:30:00-04:00,290.1400146484375,290.239990234375,289.79998779296875,289.8999938964844,289.8999938964844,4955653
2019-06-10 13:30:00-04:00,289.8900146484375,290.07000732421875,288.9200134277344,289.3724060058594,289.3724060058594,7048136
2019-06-10 14:30:00-04:00,289.3699951171875,289.80999755859375,289.2088928222656,289.25,289.25,4981370
2019-06-10 15:30:00-04:00,289.260009765625,289.70001220703125,288.8734130859375,288.94000244140625,288.94000244140625,10376829
2019-06-11 09:30:00-04:00,290.989990234375,291.3999938964844,289.9800109863281,290.5538024902344,290.5538024902344,0
2019-06-11 10:30:00-04:00,290.54998779296875,290.57000732421875,289.3800048828125,289.5899963378906,289.5899963378906,6452103
2019-06-11 11:30:00-04:00,289.6099853515625,289.70001220703125,288.510009765625,288.6000061035156,288.6000061035156,7501374
2019-06-11 12:30:00-04:00,288.5899963378906,288.8800048828125,288.1805114746094,288.5199890136719,288.5199890136719,4891405
2019-06-11 13:30:00-04:00,288.510009765625,289.4800109863281,288.3349914550781,289.1509094238281,289.1509094238281,6514391
2019-06-11 14:30:00-04:00,289.1600036621094,289.1650085449219,288.3800048828125,288.75,288.75,4828757
2019-06-11 15:30:00-04:00,288.75,289.1199951171875,288.6600036621094,288.7699890136719,288.7699890136719,6167830
2019-06-12 09:30:00-04:00,288.6400146484375,289.260009765625,288.20001220703125,288.260009765625,288.260009765625,10427841
2019-06-12 10:30:00-04:00,288.260009765625,288.8399963378906,288.0400085449219,288.3299865722656,288.3299865722656,5822919
2019-06-12 11:30:00-04:00,288.3299865722656,288.5400085449219,287.8299865722656,288.2799987792969,288.2799987792969,5839631
2019-06-12 12:30:00-04:00,288.2799987792969,288.5799865722656,288.1600036621094,288.3699951171875,288.3699951171875,4474990
2019-06-12 13:30:00-04:00,288.3800048828125,288.42999267578125,288.010009765625,288.1600036621094,288.1600036621094,3453885
2019-06-12 14:30:00-04:00,288.1600036621094,288.55999755859375,288.04998779296875,288.2099914550781,288.2099914550781,3706745
2019-06-12 15:30:00-04:00,288.2099914550781,288.42999267578125,288.04010009765625,288.3500061035156,288.3500061035156,5471673
2019-06-13 09:30:00-04:00,289.3999938964844,289.9800109863281,288.8699951171875,289.5,289.5,9222967
2019-06-13 10:30:00-04:00,289.5068054199219,289.6499938964844,288.6199951171875,289.1549987792969,289.1549987792969,6050096
2019-06-13 11:30:00-04:00,289.1499938964844,289.5199890136719,288.9700012207031,289.05999755859375,289.05999755859375,4043271
2019-06-13 12:30:00-04:00,289.05999755859375,289.8900146484375,289.010009765625,289.6000061035156,289.6000061035156,4841137
2019-06-13 13:30:00-04:00,289.6000061035156,289.6769104003906,289.0299987792969,289.3500061035156,289.3500061035156,3439971
2019-06-13 14:30:00-04:00,289.3500061035156,289.3999938964844,288.6199951171875,288.8800048828125,288.8800048828125,6803406
2019-06-13 15:30:00-04:00,288.8900146484375,289.7301940917969,288.79998779296875,289.6600036621094,289.6600036621094,8028923
2019-06-14 09:30:00-04:00,289.260009765625,289.32000732421875,288.4100036621094,288.7789001464844,288.7789001464844,9575917
2019-06-14 10:30:00-04:00,288.7900085449219,289.2699890136719,288.4100036621094,289.0299987792969,289.0299987792969,6233548
2019-06-14 11:30:00-04:00,289.0299987792969,289.239990234375,288.6700134277344,288.8299865722656,288.8299865722656,4729907
2019-06-14 12:30:00-04:00,288.8299865722656,289.0299987792969,288.80999755859375,288.8500061035156,288.8500061035156,3129104
2019-06-14 13:30:00-04:00,288.8599853515625,289.20001220703125,288.7200012207031,289.1600036621094,289.1600036621094,4077567
2019-06-14 14:30:00-04:00,289.1700134277344,289.82000732421875,289.0899963378906,289.7099914550781,289.7099914550781,6120185
2019-06-14 15:30:00-04:00,289.7099914550781,289.92999267578125,289.1400146484375,289.19000244140625,289.19000244140625,10790630
2019-06-17 09:30:00-04:00,289.5199890136719,289.989990234375,289.19000244140625,289.94000244140625,289.94000244140625,0
2019-06-17 10:30:00-04:00,289.94000244140625,290.2200012207031,289.82000732421875,289.8500061035156,289.8500061035156,5495499
2019-06-17 11:30:00-04:00,289.8500061035156,289.8900146484375,289.5400085449219,289.56500244140625,289.56500244140625,2949256
2019-06-17 12:30:00-04:00,289.55999755859375,289.8800048828125,289.5,289.7200012207031,289.7200012207031,2877287
2019-06-17 13:30:00-04:00,289.7099914550781,290.1400146484375,289.69000244140625,289.7799987792969,289.7799987792969,4196132
2019-06-17 14:30:00-04:00,289.7799987792969,289.9100036621094,289.5799865722656,289.8299865722656,289.8299865722656,4236777
2019-06-17 15:30:00-04:00,289.8299865722656,289.8349914550781,289.20001220703125,289.2699890136719,289.2699890136719,4556880
2019-06-18 09:30:00-04:00,291.3900146484375,293.20001220703125,290.989990234375,292.8500061035156,292.8500061035156,22697463
2019-06-18 10:30:00-04:00,292.8500061035156,293.5472106933594,292.5150146484375,292.9599914550781,292.9599914550781,12293713
2019-06-18 11:30:00-04:00,292.9549865722656,293.0199890136719,292.19500732421875,292.5400085449219,292.5400085449219,8349137
2019-06-18 12:30:00-04:00,292.5400085449219,292.7200012207031,291.8900146484375,292.1099853515625,292.1099853515625,6019367
2019-06-18 13:30:00-04:00,292.1099853515625,292.7900085449219,292.0899963378906,292.7250061035156,292.7250061035156,6646331
2019-06-18 14:30:00-04:00,292.7250061035156,292.82000732421875,292.2799987792969,292.4700012207031,292.4700012207031,7522843
2019-06-18 15:30:00-04:00,292.4800109863281,292.510009765625,291.92999267578125,292.2699890136719,292.2699890136719,9429282
2019-06-19 09:30:00-04:00,292.54998779296875,292.70001220703125,292.0409851074219,292.1700134277344,292.1700134277344,11357451
2019-06-19 10:30:00-04:00,292.1600036621094,292.3800048828125,292.0400085449219,292.3699951171875,292.3699951171875,5806625
2019-06-19 11:30:00-04:00,292.364990234375,292.489990234375,292.17999267578125,292.2200012207031,292.2200012207031,4037817
2019-06-19 12:30:00-04:00,292.2200012207031,292.2449951171875,291.8900146484375,292.06500244140625,292.06500244140625,5433620
2019-06-19 13:30:00-04:00,292.07000732421875,293.5,291.4700012207031,292.6300048828125,292.6300048828125,16997147
2019-06-19 14:30:00-04:00,292.6400146484375,293.489990234375,292.30999755859375,293.239990234375,293.239990234375,12382561
2019-06-19 15:30:00-04:00,293.239990234375,293.6499938964844,292.8800048828125,293.2699890136719,293.2699890136719,10331073
2019-06-20 09:30:00-04:00,296.0400085449219,296.1700134277344,293.12548828125,295.3699951171875,295.3699951171875,20128078
2019-06-20 10:30:00-04:00,295.385009765625,295.4800109863281,294.6499938964844,294.7200012207031,294.7200012207031,11745097
2019-06-20 11:30:00-04:00,294.7250061035156,295.1400146484375,293.6499938964844,294.48651123046875,294.48651123046875,10600147
2019-06-20 12:30:00-04:00,294.4800109863281,295.2300109863281,294.2300109863281,295.2099914550781,295.2099914550781,5811056
2019-06-20 13:30:00-04:00,295.2200012207031,295.3500061035156,294.9100036621094,295.2250061035156,295.2250061035156,8170890
2019-06-20 14:30:00-04:00,295.231689453125,295.7300109863281,295.19989013671875,295.6700134277344,295.6700134277344,10513120
2019-06-20 15:30:00-04:00,295.6600036621094,296.3092956542969,295.510009765625,295.8399963378906,295.8399963378906,17640991
2019-06-21 09:30:00-04:00,294.1300048828125,294.3699951171875,293.760009765625,294.2300109863281,294.2300109863281,12007739
2019-06-21 10:30:00-04:00,294.2250061035156,295.5199890136719,294.1600036621094,294.8599853515625,294.8599853515625,15131550
2019-06-21 11:30:00-04:00,294.8500061035156,295.1099853515625,294.1400146484375,294.3299865722656,294.3299865722656,7524289
2019-06-21 12:30:00-04:00,294.32501220703125,294.5299987792969,294.1400146484375,294.375,294.375,4756666
2019-06-21 13:30:00-04:00,294.3800048828125,294.6700134277344,294.25,294.42999267578125,294.42999267578125,4635035
2019-06-21 14:30:00-04:00,294.42999267578125,294.8800048828125,294.3699951171875,294.6099853515625,294.6099853515625,8630933
2019-06-21 15:30:00-04:00,294.6199951171875,294.8900146484375,293.95001220703125,294.0799865722656,294.0799865722656,11003327
2019-06-24 09:30:00-04:00,294.2300109863281,294.54998779296875,293.8500061035156,294.53228759765625,294.53228759765625,8708014
2019-06-24 10:30:00-04:00,294.5400085449219,294.5799865722656,294.0299987792969,294.3599853515625,294.3599853515625,5425556
2019-06-24 11:30:00-04:00,294.3599853515625,294.510009765625,294.1099853515625,294.18499755859375,294.18499755859375,3207209
2019-06-24 12:30:00-04:00,294.18499755859375,294.260009765625,294.04998779296875,294.0799865722656,294.0799865722656,2664267
2019-06-24 13:30:00-04:00,294.07000732421875,294.2099914550781,293.7300109863281,293.81500244140625,293.81500244140625,4542082
2019-06-24 14:30:00-04:00,293.81500244140625,293.989990234375,293.6600036621094,293.7950134277344,293.7950134277344,5132136
2019-06-24 15:30:00-04:00,293.79998779296875,293.8900146484375,293.4700012207031,293.6400146484375,293.6400146484375,8255343
2019-06-25 09:30:00-04:00,293.70001220703125,293.7300109863281,292.3699951171875,292.7799987792969,292.7799987792969,10243823
2019-06-25 10:30:00-04:00,292.7799987792969,292.9143981933594,292.2200012207031,292.6099853515625,292.6099853515625,8331587
2019-06-25 11:30:00-04:00,292.6099853515625,292.760009765625,292.3800048828125,292.5299987792969,292.5299987792969,4527747
2019-06-25 12:30:00-04:00,292.5400085449219,292.5899963378906,291.2900085449219,292.0799865722656,292.0799865722656,9805343
2019-06-25 13:30:00-04:00,292.0799865722656,292.4599914550781,291.42999267578125,291.4700012207031,291.4700012207031,7191593
2019-06-25 14:30:00-04:00,291.4599914550781,291.55499267578125,290.7200012207031,291.30999755859375,291.30999755859375,11088557
2019-06-25 15:30:00-04:00,291.29998779296875,291.3999938964844,290.6400146484375,290.7900085449219,290.7900085449219,16812883
2019-06-26 09:30:00-04:00,291.75,292.30999755859375,291.0400085449219,291.2900085449219,291.2900085449219,10808244
2019-06-26 10:30:00-04:00,291.2900085449219,291.79998779296875,291.2049865722656,291.4800109863281,291.4800109863281,4108800
2019-06-26 11:30:00-04:00,291.489990234375,291.5799865722656,291.1099853515625,291.3800048828125,291.3800048828125,3782751
2019-06-26 12:30:00-04:00,291.3800048828125,291.67999267578125,291.010009765625,291.0150146484375,291.0150146484375,2939934
2019-06-26 13:30:00-04:00,291.010009765625,291.1499938964844,290.70001220703125,290.9849853515625,290.9849853515625,4463444
2019-06-26 14:30:00-04:00,290.989990234375,291.0,290.3450012207031,290.6700134277344,290.6700134277344,7601538
2019-06-26 15:30:00-04:00,290.67999267578125,291.05999755859375,290.3999938964844,290.4599914550781,290.4599914550781,9311002
2019-06-27 09:30:00-04:00,291.30999755859375,291.9599914550781,291.2200012207031,291.6199951171875,291.6199951171875,7734921
2019-06-27 10:30:00-04:00,291.6300048828125,291.8299865722656,290.8900146484375,291.1099853515625,291.1099853515625,6468791
2019-06-27 11:30:00-04:00,291.1099853515625,291.82501220703125,290.9800109863281,291.6199951171875,291.6199951171875,3757354
2019-06-27 12:30:00-04:00,291.6300048828125,291.92999267578125,291.6300048828125,291.9200134277344,291.9200134277344,2663622
2019-06-27 13:30:00-04:00,291.9200134277344,292.05999755859375,291.7799987792969,291.94500732421875,291.94500732421875,3720048
2019-06-27 14:30:00-04:00,291.94500732421875,292.04998779296875,291.55999755859375,291.6625061035156,291.6625061035156,3144684
2019-06-27 15:30:00-04:00,291.6600036621094,291.8999938964844,291.4700012207031,291.75,291.75,5667195
2019-06-28 09:30:00-04:00,292.5799865722656,292.8299865722656,292.010009765625,292.1351013183594,292.1351013183594,8376918
2019-06-28 10:30:00-04:00,292.135009765625,292.5400085449219,292.0400085449219,292.3900146484375,292.3900146484375,4179558
